primaryDomain_s,doiId_s,submittedDateY_i,docType_s,mds
info.info-cr,10.1007/s002000050053,2012,ART,0.67742
info.info-it,,2012,COMM,0.09677
info.info-cr,10.1007/s12095-011-0056-0,2012,OUV,0.29032
info.info-it,10.1007/s10623-004-1722-4,2012,ART,0.67742
info.info-ni,,2012,COMM,0.09677
info.info-cr,10.1007/978-3-642-40663-8_5,2013,COMM,0.67742
info.info-cr,10.1007/978-3-642-31662-3_4,2013,COMM,0.67742
info.info-cr,,2012,COMM,0.09677
info.info-it,10.1109/18.651048,2012,ART,0.29032
math.math-it,10.1007/s12095-011-0056-0,2014,OUV,0.54839
info.info-cr,,2012,COMM,0.09677
info.info-cr,10.1007/s13389-019-00221-7,2020,ART,0.67742
info.info-cr,10.1007/s13389-018-0190-0,2018,ART,0.67742
info.info-cr,,2018,COMM,0.09677
info.info-cr,10.1109/IOLTS.2017.8046212,2017,COMM,0.87097
info.info-cr,,2018,COMM,0.09677
info,,2020,UNDEFINED,0.80645
info.info-cr,10.1007/978-3-642-17401-8_18,2012,COMM,0.67742
info.info-cr,10.1007/978-3-642-15874-2_24,2012,COMM,0.67742
info.info-cr,,2020,ART,0.41935
info.info-cr,10.1007/s10623-014-0009-7,2016,ART,0.67742
info.info-cr,10.1109/ARITH.2019.00048,2019,COMM,1.0
info.info-dm,,2016,REPORT,0.09677
chim.anal,10.1002/pro.2666,2019,ART,0.29032
math,,2016,ART,0.09677
math.math-oc,10.4171/JEMS/234,2016,ART,0.29032
math.math-oc,10.1215/00127094-1272939,2016,ART,0.29032
math.math-oc,,2008,UNDEFINED,0.48387
math.math-oc,,2016,ART,0.09677
math.math-oc,,2018,UNDEFINED,0.48387
math.math-oc,10.1007/s10958-012-0719-1,2016,ART,0.29032
math.math-oc,,2016,ART,0.09677
math.math-oc,10.1137/07069938X,2016,ART,0.29032
math.math-oc,10.1007/s10957-011-9967-3,2016,ART,0.29032
math,10.2422/2036-2145.202011_110,2021,ART,0.87097
math.math-oc,10.1016/j.anihpc.2020.06.004,2020,ART,0.87097
math,,2018,UNDEFINED,0.67742
math.math-oc,,2019,UNDEFINED,0.80645
math.math-oc,,2016,ART,0.48387
math,,2016,ART,0.09677
math.math-oc,,2021,UNDEFINED,0.35484
math.math-ap,,2010,ART,0.48387
math.math-oc,10.1017/s0956792518000669,2021,ART,0.87097
math,10.1007/s00373-015-1625-3,2017,ART,0.87097
math.math-ag,,2014,ART,0.48387
math.math-ra,10.1016/j.crma.2014.03.001,2014,ART,0.29032
math.math-ra,,2014,COMM,0.09677
math.math-ag,,2014,OUV,0.67742
math.math-nt,10.1007/s11139-015-9749-x,2015,ART,1.0
math.math-co,,2012,ART,0.80645
math.math-ag,10.1016/j.jnt.2007.10.014,2014,ART,1.0
info.info-dm,,2016,COMM,0.09677
info.info-dm,,2016,COMM,0.09677
math.math-ag,10.4064/aa160-3-1,2014,ART,0.67742
math.math-ag,,2012,UNDEFINED,0.80645
info.info-dm,,2016,COMM,0.09677
math.math-ag,10.1007/978-3-319-63931-4_2,2017,COUV,0.67742
info.info-cr,10.1007/s12095-011-0056-0,2012,OUV,0.29032
math.math-co,10.1016/j.dam.2013.09.028,2011,ART,1.0
math.math-it,10.1007/s12095-011-0056-0,2014,OUV,0.54839
math.math-nt,10.1007/11779360_5,2014,ART,0.67742
math.math-ag,10.1016/j.crma.2012.10.001,2014,ART,0.67742
math.math-nt,,2014,ART,0.48387
math.math-ag,10.1017/S0017089515000063,2013,ART,1.0
math.math-ag,10.1007/BFb0087988,2014,ART,0.67742
math.math-ag,,2014,ART,0.48387
math.math-ag,10.1016/j.ffa.2003.09.005,2014,ART,1.0
math.math-co,10.1007/s00373-015-1625-3,2014,ART,1.0
math.math-co,,2011,UNDEFINED,0.80645
info.info-dm,,2010,UNDEFINED,0.80645
math.math-ag,10.1007/BF02567835,2014,ART,0.67742
math.math-ag,,2014,HDR,0.80645
math.math-ag,10.1515/9783110811056.1,2014,ART,0.67742
math.math-ag,,2014,UNDEFINED,0.48387
math.math-ag,,2014,ART,0.48387
math.math-it,10.1016/j.ffa.2020.101791,2021,ART,0.67742
math.math-ag,10.1090/conm/770,2020,ART,0.67742
math.math-ag,10.1016/j.jpaa.2017.06.009,2017,ART,1.0
math.math-ag,10.1090/conm/574,2014,OUV,0.54839
math.math-nt,10.1016/j.jnt.2015.02.011,2014,ART,0.54839
math.math-ag,10.1090/conm/722,2019,OUV,0.29032
math.math-ag,10.1090/conm/521,2009,ART,0.67742
math.math-ag,10.1090/conm/518,2009,ART,1.0
math.math-nt,10.1142/6761,2014,ART,0.67742
math.math-ag,10.17323/1609-4514-2015-15-4-615-627,2015,ART,1.0
math.math-nt,10.1007/978-3-642-40663-8_12,2012,ART,1.0
math,10.4064/aa170806-11-7,2018,ART,0.67742
math.math-ag,10.1090/conm/686/13776,2015,ART,1.0
,,2009,ART,0.06452
spi.meca,10.1016/j.cageo.2021.104936,2021,ART,0.41935
math.math-ap,,2018,UNDEFINED,0.35484
math.math-na,10.14311/TPFM.2018.010,2018,COMM,1.0
math.math-ap,10.14311/TPFM.2016.008,2016,COMM,0.54839
,,2008,ART,0.06452
spi.meca,,2016,COMM,0.09677
math.math-ap,10.1007/s00366-014-0351-4,2014,ART,0.29032
math.math-na,,2007,COMM,0.80645
math.math-na,10.1016/j.crma.2007.05.001,2007,ART,1.0
info.info-mo,,2009,ART,0.09677
phys.meca.mefl,,2008,COUV,0.80645
math.math-na,,2008,COMM,0.09677
phys.meca,,2021,COMM,0.80645
math.math-na,10.1007/s00366-014-0398-3,2014,ART,0.67742
math.math-na,10.1016/j.crma.2009.01.023,2020,ART,0.29032
math.math-na,10.1016/j.jde.2008.01.013,2020,ART,0.29032
math.math-na,10.14311/TPFM.2021.008,2021,COMM,1.0
,10.1016/j.jcp.2009.05.017,2009,ART,0.25806
math.math-na,,2008,COMM,0.09677
info,,2008,ART,0.09677
,,2008,ART,0.06452
,,2008,COMM,0.06452
math.math-na,,2008,COMM,0.09677
math.math-na,10.1016/j.jcp.2008.02.023,2008,ART,1.0
phys.meca,,2021,COMM,0.80645
spi.meca,,2016,COMM,0.09677
info.info-mo,10.14311/TPFM.2020.009,2020,COMM,1.0
math.math-ap,10.14311/TPFM.2017.018,2018,COMM,0.67742
spi.meca,,2016,COMM,0.09677
info.info-cr,10.5220/0010551705310539,2021,COMM,1.0
math.math-ag,10.1112/S0010437X07002850,2014,ART,0.87097
math,,2006,THESE,0.80645
info.info-cr,,2012,COMM,0.09677
info.info-cr,10.1007/s13389-018-0190-0,2018,ART,0.67742
info.info-cr,,2018,COMM,0.09677
info.info-cr,10.1007/978-3-642-17401-8_18,2012,COMM,0.67742
info.info-cr,10.1007/978-3-642-15874-2_24,2012,COMM,0.67742
info.info-cr,,2020,ART,0.41935
math.math-ag,,2007,ART,0.48387
math.math-it,10.1016/j.ffa.2020.101791,2021,ART,0.67742
math.math-ag,10.1090/conm/770,2020,ART,0.67742
math.math-ag,10.1016/j.jpaa.2017.06.009,2017,ART,1.0
math,10.4064/aa170806-11-7,2018,ART,0.67742
math,,2016,COUV,0.09677
spi.meca,10.1051/meca/2015003,2016,ART,0.67742
math.math-na,10.2478/s11533-013-0252-6,2016,ART,1.0
spi.meca,,2016,COMM,0.09677
math.math-ca,10.1016/j.jat.2021.105582,2020,ART,1.0
spi.meca,,2016,COMM,0.80645
math.math-ca,10.1023/A:1010420313286,2016,ART,0.6129
spi.meca,10.1051/meca/2015003,2016,COMM,1.0
sdu.ocean,10.1080/10618562.2015.1012161,2016,ART,0.67742
math.math-na,,2013,REPORT,0.80645
spi.fluid,10.1080/10618562.2016.1194977,2016,ART,0.67742
math,,2016,COMM,0.09677
math,,2016,ART,0.09677
math,,2016,COMM,0.09677
math,,2016,COMM,0.09677
math,,2016,COMM,0.09677
math,,2016,ART,0.09677
info.info-cr,10.5220/0010551705310539,2021,COMM,1.0
info.info-cr,,2016,COMM,0.48387
info.info-cr,10.1007/978-3-642-13708-2_10,2016,COMM,0.67742
info.info-cr,10.1109/TC.2010.276,2013,ART,0.87097
info.info-cr,10.1109/TC.2014.2360539,2016,ART,1.0
info.info-ao,,2015,COMM,0.80645
info.info-cr,10.1007/978-3-642-04138-9_22,2016,COMM,0.67742
info.info-oh,,2006,REPORT,0.80645
info.info-cr,10.1007/s13389-011-0013-z,2013,ART,0.87097
info.info-cr,,2012,COMM,0.09677
info.info-cr,10.1007/s13389-018-0190-0,2018,ART,0.67742
info.info-cr,,2018,COMM,0.09677
,,2006,COMM,0.06452
info.info-ao,,2007,COMM,0.80645
info.info-cr,10.1007/978-3-642-17401-8_18,2012,COMM,0.67742
info.info-cr,10.1007/978-3-540-73074-3_15,2007,COMM,1.0
info.info-ao,,2008,ART,0.80645
info.info-cr,10.1109/ITNG.2007.185,2007,COMM,1.0
info.info-ao,10.1504/IJHPSA.2007.015399,2007,ART,1.0
info.info-oh,,2006,COMM,0.48387
info.info-cr,,2021,THESE,0.80645
sdu.stu.gp,10.1029/2009JF001462,2020,ART,0.67742
math.math-na,10.1051/proc/201238007,2012,ART,0.67742
math.math-na,10.1051/proc/201966001,2018,ART,1.0
math.math-na,10.1051/proc/2011018,2014,ART,0.67742
math.math-na,,2014,COMM,0.80645
info.info-mo,,2009,THESE,0.80645
math.math-na,10.14311/TPFM.2018.010,2018,COMM,1.0
math.math-na,10.14311/TPFM.2021.008,2021,COMM,1.0
math.math-na,10.1051/proc/2011013,2014,ART,0.67742
math.math-na,10.1051/m2an/2011069,2014,ART,1.0
math.math-na,,2014,COMM,0.80645
math.math-na,,2014,COMM,0.80645
math.math-na,10.1016/j.crma.2006.11.008,2021,ART,0.67742
math.math-na,10.1016/j.crma.2010.01.012,2021,ART,0.67742
math.math-na,10.1002/nag.2124,2020,ART,1.0
math.math-na,10.1051/proc/201445014,2014,ART,0.67742
math.math-na,10.1051/m2an/2021032,2021,ART,1.0
math.math-ap,10.1016/j.apm.2018.07.028,2018,ART,1.0
math.math-ap,10.1051/m2an/2014015,2014,ART,0.67742
math.math-ap,10.1007/s00211-014-0611-7,2013,ART,1.0
spi.meca,10.1051/meca/2015003,2016,ART,0.67742
math.math-na,10.2478/s11533-013-0252-6,2016,ART,1.0
math.math-ap,10.3233/ASY-161367,2016,ART,1.0
math.math-ap,10.1051/m2an/2012036,2012,ART,1.0
math,10.1016/j.jde.2013.01.041,2016,ART,0.67742
spi.meca,,2016,COMM,0.80645
spi.meca,10.1051/meca/2015003,2016,COMM,1.0
math.math-ap,,2016,COMM,0.80645
math.math-na,10.3390/mca26010001,2017,ART,0.67742
math.math-na,,2019,UNDEFINED,0.48387
math.math-ca,10.1016/j.crma.2012.04.013,2010,ART,1.0
math.math-na,,2019,UNDEFINED,0.48387
math.math-na,10.3233/ASY-201647,2020,ART,1.0
sdu.ocean,10.1080/10618562.2015.1012161,2016,ART,0.67742
math.math-na,,2013,REPORT,0.80645
spi.fluid,10.1080/10618562.2016.1194977,2016,ART,0.67742
math.math-ca,10.1088/0951-7715/24/1/004,2010,ART,1.0
math.math-na,,2020,HDR,0.54839
phys.meca.mefl,10.1016/j.advwatres.2021.103897,2021,ART,1.0
spi.meca,10.14311/TPFM.2019.008,2021,COMM,1.0
spi.meca,10.14311/TPFM.2020.004,2020,COMM,1.0
sdu.stu.oc,10.2112/SI95-204.1,2021,ART,1.0
math.math-na,,2013,REPORT,0.80645
math.math-ap,,2008,ART,0.48387
math.math-na,10.1007/978-3-030-72850-2_11,2020,COUV,1.0
math,,2010,THESE,0.80645
math.math-ap,,2009,ART,0.80645
math.math-ap,10.1007/s10915-010-9456-0,2010,ART,1.0
math.math-ap,10.1007/s11425-011-4353-z,2011,ART,1.0
math.math-ap,,2009,REPORT,0.80645
info.info-cr,,2015,COMM,0.67742
info.info-cr,10.5220/0005512502020209,2015,COMM,1.0
info.info-cr,10.1109/TC.2015.2389817,2013,ART,0.67742
info.info-cr,10.1007/978-3-642-38553-7_16,2013,COMM,1.0
info.info-cr,10.1007/s13389-018-0196-7,2018,ART,1.0
info.info-cr,10.1007/978-3-319-16745-9_24,2014,COMM,1.0
info.info-cr,10.1007/978-3-319-55227-9_13,2016,COMM,1.0
info.info-cr,,2015,COMM,0.80645
info.info-cr,,2013,POSTER,0.80645
info.info-cr,10.1109/ARITH.2015.24,2015,COMM,1.0
info.info-cr,,2015,COMM,0.80645
shs.info.autr,,2018,COMM,0.09677
shs.info.autr,,2018,COMM,0.09677
shs.info.autr,,2018,COMM,0.09677
shs.info.autr,,2018,COMM,0.09677
shs.info.autr,,2018,COMM,0.41935
shs.info.autr,,2018,COMM,0.09677
shs.info.autr,10.1109/ICVR.2015.7358602,2018,COMM,0.29032
shs.info.autr,10.1016/j.rehab.2014.03.417,2018,ART,0.29032
shs.info.autr,10.1016/j.rehab.2014.03.298,2018,ART,0.29032
shs.info.autr,,2018,COMM,0.09677
shs.info.autr,,2018,COMM,0.09677
shs.info.autr,,2018,ART,0.67742
shs.info.autr,,2018,POSTER,0.09677
shs.info.autr,,2018,POSTER,0.09677
shs.info.autr,,2018,COMM,0.09677
shs.info.autr,,2018,COMM,0.09677
shs.info.autr,,2018,COUV,0.09677
shs.info.autr,,2018,ART,0.80645
shs.info.autr,,2018,POSTER,0.09677
shs.info.autr,10.1109/ICSEA.2008.15,2018,COMM,0.87097
shs.info.autr,10.1109/AIM.2007.4412497,2018,COMM,0.87097
shs,10.1109/VS-GAMES.2017.8056597,2018,POSTER,0.29032
shs.info.autr,,2018,COMM,0.09677
shs.info.autr,,2018,POSTER,0.09677
shs.info.autr,,2018,ART,0.09677
shs.info.autr,10.1109/ICSMC.2007.4413650,2018,COMM,0.87097
shs.info.autr,10.1109/IECON.2007.4460164,2018,COMM,0.87097
shs.info.autr,10.1109/ICSMC.2006.384851,2018,COMM,0.87097
shs.info.autr,,2018,UNDEFINED,0.80645
shs.info.autr,,2018,COMM,0.41935
shs.info.autr,,2018,COUV,0.22581
shs.info.autr,,2018,COUV,0.67742
shs.info.autr,10.1109/IECON.2009.5415380,2018,COMM,0.29032
shs.info.autr,,2018,POSTER,0.09677
shs.info.autr,,2018,COUV,0.67742
shs.info.autr,,2018,POSTER,0.09677
shs.info.autr,,2018,COMM,0.35484
shs.info.autr,,2018,COMM,0.35484
shs.info.autr,,2018,ART,0.09677
shs.info.autr,,2018,ART,0.35484
shs.info.autr,10.1080/10255840903093441,2018,ART,0.29032
shs.info.autr,10.1109/IECON.2011.6119272,2018,COMM,0.87097
shs.info.autr,10.1007/s11659-006-0004-0,2018,ART,0.87097
shs.info.autr,,2018,UNDEFINED,0.09677
shs.info.autr,,2018,COUV,0.09677
shs.info.autr,,2018,COMM,0.09677
shs.info,,2021,COMM,0.09677
shs.info.coll,,2003,OTHER,0.80645
shs.info,,2018,ART,0.41935
shs.info,,2017,ART,0.80645
shs.info,,2017,ART,0.80645
shs.info,,2017,ART,0.67742
shs.gestion,,2014,COMM,0.80645
shs.info,,2018,ART,0.09677
shs.info,,2018,ART,0.09677
shs.info,,2018,ART,0.09677
shs.info,,2018,ART,0.09677
shs.info.bibl,,2013,COMM,0.80645
shs.info,,2018,ART,0.09677
shs.info,10.1016/j.wpi.2016.10.001,2018,ART,0.87097
shs.info,,2018,ART,0.09677
shs.info,,2018,ART,0.09677
shs.info,,2018,ART,0.09677
shs.info,,2018,ART,0.09677
shs.info,,2018,COUV,0.09677
shs.info,,2018,ART,0.09677
shs.info.conf,,2018,COMM,0.67742
shs.info,,2018,ART,0.09677
shs.info,,2018,ART,0.09677
shs.info,,2018,ART,0.09677
shs.info,,2018,ART,0.09677
shs.info,,2018,ART,0.09677
shs.info,,2018,COUV,0.09677
shs.info,,2018,COUV,0.09677
shs.info,,2018,ART,0.09677
shs.info,,2018,ART,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,ART,0.67742
shs.info.bibl,,2009,COUV,0.09677
shs.info.bibl,,2009,ART,0.09677
shs.info,,2018,ART,0.09677
shs.info,,2018,ART,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,ART,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2017,COMM,0.80645
shs.info.conf,,2018,COMM,0.09677
shs.info,,2018,ART,0.09677
shs.info,,2018,ART,0.09677
shs.info,,2018,COUV,0.09677
shs.info,,2018,COUV,0.09677
shs.info,,2018,ART,0.09677
shs.info,,2018,ART,0.09677
shs.info.droi,,2009,COMM,0.67742
shs.info,,2018,ART,0.09677
shs.info,10.1007/BF02457969,2017,ART,0.87097
shs.info,,2018,ART,0.09677
shs.info,,2018,ART,0.09677
shs.info,,2018,ART,0.09677
shs.info,,2018,OUV,0.09677
shs.info,,2018,OUV,0.09677
shs.info,,2018,OUV,0.09677
shs.info,,2018,ART,0.09677
shs.info,,2018,ART,0.09677
shs.info,,2018,ART,0.09677
shs.info,,2018,ART,0.09677
shs.info,,2018,ART,0.09677
shs.info,,2018,COUV,0.09677
shs.info,,2018,OUV,0.09677
shs.info,,2018,OUV,0.09677
shs.info,,2018,OUV,0.09677
shs.info,,2018,OUV,0.09677
shs.info,,2018,OUV,0.09677
shs.info,,2018,OUV,0.09677
shs.info,,2018,ART,0.09677
shs.info,,2018,ART,0.09677
shs.info,,2018,ART,0.09677
shs.info,,2018,ART,0.09677
shs.info,,2018,ART,0.09677
shs.info,,2018,OUV,0.09677
shs.info,,2018,OUV,0.09677
shs.info,,2018,ART,0.09677
shs.info,,2018,ART,0.09677
shs.info,,2018,ART,0.09677
shs.info,,2018,ART,0.09677
shs.info,,2018,COUV,0.09677
shs.info,,2018,OUV,0.09677
shs.info,,2018,OUV,0.09677
shs.info,,2018,OUV,0.09677
shs.info,,2018,COUV,0.09677
shs.info,,2018,ART,0.09677
shs.info,,2018,OUV,0.09677
shs.info,,2018,OUV,0.09677
shs.info,,2018,OUV,0.09677
shs.info,,2018,ART,0.09677
shs.info,,2018,ART,0.09677
shs.info,,2018,ART,0.09677
shs.info,,2018,ART,0.09677
shs.info,,2018,OUV,0.09677
shs.info,,2018,ART,0.09677
shs.info,,2018,ART,0.09677
shs.info,,2018,COUV,0.09677
shs.info,,2018,ART,0.09677
shs.info,,2018,ART,0.09677
shs.info,,2018,OUV,0.09677
shs.info,,2018,ART,0.09677
shs.info,,2018,OUV,0.09677
shs.info,,2018,OUV,0.09677
shs.info,,2018,OUV,0.09677
shs.info,,2018,OUV,0.09677
shs.info,,2018,ART,0.09677
shs.info,,2018,ART,0.09677
shs.info,,2018,ART,0.09677
shs.info,,2018,ART,0.09677
shs.info,,2013,ART,0.80645
shs.info.docu,,2005,ART,0.80645
shs.info,,2018,ART,0.09677
shs.info,,2017,COMM,0.80645
shs.info,,2017,COMM,0.80645
shs.info,,2017,COMM,0.80645
shs.info,,2017,COMM,0.67742
shs.info,,2017,COMM,0.80645
shs.info,,2017,COMM,0.80645
shs.info,,2017,COMM,0.80645
shs.info,,2017,COMM,0.80645
shs.info,,2017,COMM,0.80645
shs.info,,2017,COMM,0.41935
shs.info,10.1002/1520-6386(200034)11:4%3C38::AID-CIR7%3E3.0.CO;2-E,2018,ART,0.87097
scco,,2014,POSTER,0.67742
,,2014,DOUV,0.06452
shs.info,,2018,ART,0.09677
shs.info,,2018,POSTER,0.09677
shs.info.bibl,,2009,COMM,0.09677
,,2014,COMM,0.06452
,,2014,DOUV,0.06452
,,2014,DOUV,0.06452
shs.info,,2016,COMM,0.09677
shs.info,,2016,COMM,0.09677
shs.info,,2016,COMM,0.09677
shs.info,,2016,COMM,0.35484
shs.info,,2016,COMM,0.09677
shs.info,,2016,COMM,0.09677
info.info-oh,,2009,COMM,0.35484
,,2014,COMM,0.06452
shs.info,,2017,ART,0.80645
shs.info,,2016,COMM,0.09677
shs.info,,2016,COMM,0.09677
shs.info,,2016,COMM,0.09677
shs.info,,2016,COMM,0.09677
shs.info,,2016,COMM,0.67742
shs.info.bibl,,2009,COMM,0.09677
shs.info,,2013,COMM,0.80645
shs.info.gest,,2006,COMM,0.80645
shs.info,,2016,COMM,0.09677
shs.info,,2016,COMM,0.09677
shs.info,,2016,COMM,0.09677
shs.info,,2017,COMM,0.80645
shs.info,,2017,COMM,0.80645
shs.info,,2017,COMM,0.80645
shs.info.bibl,,2013,COMM,0.80645
shs.info.bibl,,2013,COMM,0.80645
shs.info,10.1093/rev/5.3.177,2013,ART,1.0
shs.info,,2013,COMM,0.80645
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.67742
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.67742
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
,,2014,COMM,0.06452
shs.info,,2018,ART,0.09677
shs.info,,2014,ART,0.80645
shs.info,,2014,ART,0.80645
shs.info,,2018,COMM,0.09677
shs.info,,2018,ART,0.09677
shs.info,10.1590/2318-08892016002800006,2018,ART,0.87097
shs.info,,2018,COMM,0.09677
shs.info,,2018,ART,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,ART,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,ART,0.09677
shs.info,10.3389/feduc.2017.00009,2019,ART,1.0
shs.info,,2018,ART,0.09677
shs.info,10.20397/g&t.v16i1.734,2018,ART,0.87097
shs.info,,2018,COMM,0.09677
shs.info,,2018,ART,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,10.4018/978-1-4666-4562-2.ch005,2018,COUV,0.54839
shs.info,,2013,ART,0.48387
shs.info,,2018,ART,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,ART,0.67742
shs.info,10.1093/rev/3.1.13,2018,ART,0.87097
shs.info,,2018,ART,0.09677
shs.info,,2017,COMM,0.80645
shs.info,,2018,ART,0.09677
shs.info,,2018,ART,0.09677
shs.info,,2018,ART,0.09677
shs.info,,2018,ART,0.09677
shs.info,,2018,ART,0.09677
shs.info,,2018,ART,0.09677
shs.info,,2018,ART,0.09677
shs.info,,2018,ART,0.09677
shs.info,,2018,ART,0.09677
shs.info,,2018,ART,0.09677
shs.info,,2018,ART,0.09677
shs.info,,2018,ART,0.09677
shs.info,,2018,ART,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,COMM,0.09677
shs.info,,2018,ART,0.09677
shs.info,,2019,ART,0.67742
shs.info,10.1108/REGE-11-2018-0108,2020,ART,0.87097
shs.info,,2021,COMM,0.09677
shs.info,10.24857/rgsa.v13i1.1786,2020,ART,0.87097
shs.info,,2020,ART,0.67742
shs.info,10.21747/21836671/pagnespc1,2021,ART,1.0
shs.info.conf,10.5585/rgss.v7i1.393,2018,ART,1.0
shs.info,10.5902/1983465928836,2021,ART,1.0
shs.info,,2020,POSTER,0.09677
shs.info,10.5585/iji.v8i1.16480,2020,ART,0.87097
shs.info,,2020,COMM,0.67742
shs.info,,2020,COMM,0.09677
shs.info,10.36512/rcics.v29i2.1233,2019,ART,0.87097
shs.info.conf,10.1109/EDUCON.2018.8363100,2018,COMM,0.87097
shs.info,,2020,POSTER,0.22581
shs.info,10.21747/16463153,2019,ART,0.87097
shs.info,,2020,COMM,0.09677
